"","volume","volume_index","price_per_avocado","type","temperature","temperature_usa","humidity","humidity_usa","precipation","precipation_usa","year","season","date","region","longitude","latitude"
"5025",6728120.77,8.95628127920433,0.73,"conventional",16.76,12.7003773584906,78.85,65.6220754716981,0,0.848679245283019,2016,"spring",2016-05-15,"SouthCentral",-118.27813,33.92752
"5026",7281887.35,9.0595613340138,0.72,"conventional",15.54,15.3162264150943,78.66,69.2816981132076,0.09,0.825283018867925,2016,"spring",2016-05-08,"SouthCentral",-118.27813,33.92752
"5027",6953488.71,8.99920457020034,0.71,"conventional",15.54,15.2533962264151,75.22,78.7618867924528,0.17,6.81396226415094,2016,"spring",2016-05-01,"SouthCentral",-118.27813,33.92752
"5028",6893900.54,8.98797864898377,0.7,"conventional",16.02,13.9688679245283,67.97,66.0033962264151,0.04,0.876981132075472,2016,"spring",2016-04-24,"SouthCentral",-118.27813,33.92752
"5029",6657073.54,8.94248127605172,0.71,"conventional",19.72,14.9616981132075,44.98,63.1781132075472,0,1.27452830188679,2016,"spring",2016-04-17,"SouthCentral",-118.27813,33.92752
"5030",6414263.17,8.89429618268063,0.73,"conventional",15.42,9.0388679245283,79.79,71.3750943396226,1.67,1.83169811320755,2016,"spring",2016-04-10,"SouthCentral",-118.27813,33.92752
"5031",6154503.04,8.84089476987265,0.74,"conventional",17.61,9.12905660377358,60.25,62.6947169811321,0,1.26622641509434,2016,"spring",2016-04-03,"SouthCentral",-118.27813,33.92752
"5032",6553308.82,8.9220862499087,0.77,"conventional",15.49,11.651320754717,78.19,81.2703773584906,0.69,5.21867924528302,2016,"spring",2016-03-27,"SouthCentral",-118.27813,33.92752
"5033",6276764.8,8.86627698350447,0.77,"conventional",15.29,6.68301886792453,74.54,70.6945283018868,0,1.82622641509434,2016,"spring",2016-03-20,"SouthCentral",-118.27813,33.92752
"5034",5894070.33,8.78527847317556,0.79,"conventional",13.57,12.4624528301887,79.07,83.4890566037736,0.09,7.07641509433962,2016,"spring",2016-03-13,"SouthCentral",-118.27813,33.92752
"5035",5848140.87,8.77524135368035,0.78,"conventional",14.47,7.24377358490566,75.77,74.707358490566,20.24,2.54094339622642,2016,"spring",2016-03-06,"SouthCentral",-118.27813,33.92752
"5036",5698454.09,8.74203000818125,0.77,"conventional",17.16,9.24811320754717,70.74,76.7766037735849,0,0.887547169811321,2016,"winter",2016-02-28,"SouthCentral",-118.27813,33.92752
"5037",5108381.41,8.60295885317515,0.82,"conventional",15.75,9.08528301886792,65.02,82.9854716981132,0,1.87792452830189,2016,"winter",2016-02-21,"SouthCentral",-118.27813,33.92752
"5038",6349601.68,8.88118760212099,0.7,"conventional",19.01,-0.508679245283019,47.92,71.6975471698113,0.01,1.90018867924528,2016,"winter",2016-02-14,"SouthCentral",-118.27813,33.92752
"5039",7606351.8,9.11683535522548,0.7,"conventional",17.59,4.67547169811321,44.05,75.2145283018868,0,0.43377358490566,2016,"winter",2016-02-07,"SouthCentral",-118.27813,33.92752
"5040",5850128.4,8.77567716148564,0.79,"conventional",12.15,7.65245283018868,84.32,88.7871698113208,14.29,1.66849056603774,2016,"winter",2016-01-31,"SouthCentral",-118.27813,33.92752
"5041",3898235.29,8.26545804441361,0.94,"conventional",12.48,-0.0839622641509433,68.87,81.6724528301887,0.02,0.203584905660377,2016,"winter",2016-01-24,"SouthCentral",-118.27813,33.92752
"5042",5735627.03,8.75035028617629,0.81,"conventional",14.06,1.13830188679245,81.77,80.268679245283,0.04,4.53622641509434,2016,"winter",2016-01-17,"SouthCentral",-118.27813,33.92752
"5043",5647635.02,8.73057597635896,0.84,"conventional",12.23,3.35301886792453,81.03,83.6503773584906,0.64,7.95056603773585,2016,"winter",2016-01-10,"SouthCentral",-118.27813,33.92752
"5044",5693942.07,8.74101677775006,0.79,"conventional",12.66,2.59188679245283,76.85,79.9956603773585,2.27,1.19452830188679,2016,"winter",2016-01-03,"SouthCentral",-118.27813,33.92752
"5045",3722102.33,8.20864857391069,0.94,"conventional",3.14,5.70660377358491,87.24,85.628679245283,0.02,0.854150943396226,2016,"winter",2016-12-25,"Southeast",-76.98998,38.88067
"5046",3413410.59,8.10297535818491,0.96,"conventional",5.73,0.839811320754717,93.92,79.811320754717,0.77,4.6922641509434,2016,"winter",2016-12-18,"Southeast",-76.98998,38.88067
"5047",2648135.47,7.79834752416823,1.21,"conventional",0.61,3.66943396226415,68.68,79.6449056603774,0.01,3.38698113207547,2016,"winter",2016-12-11,"Southeast",-76.98998,38.88067
"5048",3941512.2,8.27906242926309,0.99,"conventional",4.12,5.6922641509434,76.13,78.2822641509434,0.56,4.66867924528302,2016,"winter",2016-12-04,"Southeast",-76.98998,38.88067
"5049",2408199.34,7.68634878275748,1.39,"conventional",5.66,6.56094339622642,62.75,74.3637735849057,0,1.33471698113208,2016,"autumn",2016-11-27,"Southeast",-76.98998,38.88067
"5050",2670425.59,7.8082830442673,1.38,"conventional",3.95,5.52679245283019,54.03,64.5588679245283,0,2.94358490566038,2016,"autumn",2016-11-20,"Southeast",-76.98998,38.88067
"5051",2819888.75,7.87303892108073,1.37,"conventional",6.71,10.0954716981132,58.88,63.9171698113208,0,0.592641509433962,2016,"autumn",2016-11-13,"Southeast",-76.98998,38.88067
"5052",2590997.85,7.7725312167523,1.44,"conventional",11.65,13.0050943396226,59.71,68.5218867924528,0,0.961132075471698,2016,"autumn",2016-11-06,"Southeast",-76.98998,38.88067
"5053",2502552.63,7.73154065237071,1.44,"conventional",18.28,16.2015094339623,78.65,77.092641509434,0.48,3.23320754716981,2016,"autumn",2016-10-30,"Southeast",-76.98998,38.88067
"5054",2704875.68,7.82349285031194,1.43,"conventional",12.58,13.878679245283,66.34,63.2947169811321,0,0.329811320754717,2016,"autumn",2016-10-23,"Southeast",-76.98998,38.88067
"5055",3233029.42,8.03717277027813,1.24,"conventional",15.94,18.1518867924528,87.34,76.1398113207547,0.02,4.48339622641509,2016,"autumn",2016-10-16,"Southeast",-76.98998,38.88067
"5056",2885138.33,7.90034458454382,1.37,"conventional",14.9,16.0335849056604,67.61,61.9505660377358,9.2,3.72830188679245,2016,"autumn",2016-10-09,"Southeast",-76.98998,38.88067
"5057",3106952.74,7.98918890304627,1.38,"conventional",20.34,18.0060377358491,79.38,73.0352830188679,0.6,1.38811320754717,2016,"autumn",2016-10-02,"Southeast",-76.98998,38.88067
"5058",3266161.45,8.04950292880883,1.32,"conventional",18.25,20.5949056603774,55.27,55.8832075471698,0,1.3911320754717,2016,"autumn",2016-09-25,"Southeast",-76.98998,38.88067
"5059",3403999.22,8.09962040563093,1.11,"conventional",25.36,23.3745283018868,75.2,67.0971698113208,3.12,3.53735849056604,2016,"autumn",2016-09-18,"Southeast",-76.98998,38.88067
"5060",3431698.41,8.10947083819984,1.08,"conventional",25.97,21.962641509434,53.63,60.9739622641509,0,0.951698113207547,2016,"autumn",2016-09-11,"Southeast",-76.98998,38.88067
"5061",4804279.06,8.52553837221322,0.96,"conventional",21.63,21.282641509434,59.59,63.8233962264151,0.59,1.20018867924528,2016,"autumn",2016-09-04,"Southeast",-76.98998,38.88067
"5062",3580022.43,8.1610311445791,1.11,"conventional",26.03,24.7818867924528,67.09,65.2666037735849,0.07,1.52301886792453,2016,"summer",2016-08-28,"Southeast",-76.98998,38.88067
"5063",3716886.69,8.20692973212676,1.11,"conventional",26.57,23.5784905660377,77.75,68.7241509433962,19.77,5.97924528301887,2016,"summer",2016-08-21,"Southeast",-76.98998,38.88067
"5064",4230674.67,8.36665822741682,1.09,"conventional",30.85,26.1405660377358,60.53,67.2192452830189,1.04,5.62924528301887,2016,"summer",2016-08-14,"Southeast",-76.98998,38.88067
"5065",3419326.48,8.10507998793493,1.18,"conventional",26.6,24.3954716981132,51.73,61.8462264150943,0.01,1.95849056603774,2016,"summer",2016-08-07,"Southeast",-76.98998,38.88067
"5066",3329108.94,8.07262203866159,1.18,"conventional",27.53,25.1898113207547,73.71,67.7116981132075,3.54,3.78018867924528,2016,"summer",2016-07-31,"Southeast",-76.98998,38.88067
"5067",3381732.73,8.09164951546518,1.17,"conventional",30.19,26.8737735849057,54.27,59.9620754716981,0.17,2.6922641509434,2016,"summer",2016-07-24,"Southeast",-76.98998,38.88067
"5068",3408142.71,8.10109849870504,1.15,"conventional",27.13,25.0458490566038,60.6,62.5462264150943,0.35,1.57132075471698,2016,"summer",2016-07-17,"Southeast",-76.98998,38.88067
"5069",3646868.94,8.18364234993664,1.1,"conventional",25.18,23.5845283018868,62.73,64.5056603773585,0.55,1.66188679245283,2016,"summer",2016-07-10,"Southeast",-76.98998,38.88067
"5070",5432816.58,8.68110993764784,0.91,"conventional",20.3,22.5258490566038,75.09,64.6349056603774,2.19,3.67452830188679,2016,"summer",2016-07-03,"Southeast",-76.98998,38.88067
"5071",3619364.21,8.17438425726163,1.09,"conventional",22.98,24.9569811320755,58.23,62.0141509433962,0,1.58320754716981,2016,"summer",2016-06-26,"Southeast",-76.98998,38.88067
"5072",4665536.74,8.4887408221378,0.94,"conventional",23.37,23.741320754717,60.68,59.5960377358491,0.19,0.692264150943396,2016,"summer",2016-06-19,"Southeast",-76.98998,38.88067
"5073",3393712.37,8.09594380049382,1.07,"conventional",25.07,22.0633962264151,62.59,66.5464150943396,0.07,1.96452830188679,2016,"summer",2016-06-12,"Southeast",-76.98998,38.88067
"5074",4563745.14,8.46111172846793,0.91,"conventional",23.57,22.3550943396226,90.44,73.6547169811321,6.45,6.86811320754717,2016,"summer",2016-06-05,"Southeast",-76.98998,38.88067
"5075",4829487.03,8.53212120757485,0.92,"conventional",21.58,21.5288679245283,87.62,72.5811320754717,8.64,2.91509433962264,2016,"spring",2016-05-29,"Southeast",-76.98998,38.88067
"5076",3416062.07,8.10391905107018,1.05,"conventional",13.25,16.4420754716981,89.12,72.1437735849057,7.71,1.79490566037736,2016,"spring",2016-05-22,"Southeast",-76.98998,38.88067
"5077",5002102.24,8.57638479670235,0.82,"conventional",11,12.7003773584906,60.11,65.6220754716981,0.01,0.848679245283019,2016,"spring",2016-05-15,"Southeast",-76.98998,38.88067
"5078",4651540.06,8.4849740932272,0.86,"conventional",14.59,15.3162264150943,71.29,69.2816981132076,0.06,0.825283018867925,2016,"spring",2016-05-08,"Southeast",-76.98998,38.88067
"5079",6415228.14,8.89449090515496,0.75,"conventional",13.56,15.2533962264151,92.31,78.7618867924528,15.06,6.81396226415094,2016,"spring",2016-05-01,"Southeast",-76.98998,38.88067
"5080",5062464.54,8.59153942939458,0.84,"conventional",12.08,13.9688679245283,55.9,66.0033962264151,0,0.876981132075472,2016,"spring",2016-04-24,"Southeast",-76.98998,38.88067
"5081",3673260.93,8.19246700217293,1.01,"conventional",12.64,14.9616981132075,58.8,63.1781132075472,0.16,1.27452830188679,2016,"spring",2016-04-17,"Southeast",-76.98998,38.88067
"5082",4792907.32,8.52255856395454,0.86,"conventional",4.09,9.0388679245283,60.38,71.3750943396226,0,1.83169811320755,2016,"spring",2016-04-10,"Southeast",-76.98998,38.88067
"5083",3507226.18,8.13597103726587,1.04,"conventional",5.32,9.12905660377358,56.8,62.6947169811321,0.06,1.26622641509434,2016,"spring",2016-04-03,"Southeast",-76.98998,38.88067
"5084",3242245.67,8.04061399359495,1.05,"conventional",9.81,11.651320754717,91.25,81.2703773584906,3.32,5.21867924528302,2016,"spring",2016-03-27,"Southeast",-76.98998,38.88067
"5085",3304400.62,8.06359455582579,1.05,"conventional",3.61,6.68301886792453,85.21,70.6945283018868,2.29,1.82622641509434,2016,"spring",2016-03-20,"Southeast",-76.98998,38.88067
"5086",4688502.05,8.49489917498662,0.88,"conventional",11.01,12.4624528301887,93.58,83.4890566037736,10.05,7.07641509433962,2016,"spring",2016-03-13,"Southeast",-76.98998,38.88067
"5087",3161231.11,8.01005778994174,1.07,"conventional",3.51,7.24377358490566,80.91,74.707358490566,0.05,2.54094339622642,2016,"spring",2016-03-06,"Southeast",-76.98998,38.88067
"5088",4740050.22,8.50862401214464,0.84,"conventional",6.71,9.24811320754717,82.43,76.7766037735849,0,0.887547169811321,2016,"winter",2016-02-28,"Southeast",-76.98998,38.88067
"5089",3068786.09,7.97431724124153,1.04,"conventional",9.29,9.08528301886792,95.77,82.9854716981132,2.33,1.87792452830189,2016,"winter",2016-02-21,"Southeast",-76.98998,38.88067
"5090",3234338.23,8.03766199970864,0.98,"conventional",-7.92,-0.508679245283019,60.26,71.6975471698113,0.6,1.90018867924528,2016,"winter",2016-02-14,"Southeast",-76.98998,38.88067
"5091",6847218.72,8.97912300659434,0.62,"conventional",1.29,4.67547169811321,82.32,75.2145283018868,0,0.43377358490566,2016,"winter",2016-02-07,"Southeast",-76.98998,38.88067
"5092",3318109.53,8.06861074430708,1.02,"conventional",5.27,7.65245283018868,95.13,88.7871698113208,0,1.66849056603774,2016,"winter",2016-01-31,"Southeast",-76.98998,38.88067
"5093",3895844.89,8.26470265138974,0.9,"conventional",-6.33,-0.0839622641509433,90.46,81.6724528301887,0,0.203584905660377,2016,"winter",2016-01-24,"Southeast",-76.98998,38.88067
"5094",2913810.18,7.91216778831652,1.09,"conventional",0.08,1.13830188679245,86.37,80.268679245283,1.72,4.53622641509434,2016,"winter",2016-01-17,"Southeast",-76.98998,38.88067
"5095",4132191.54,8.33744697785382,0.93,"conventional",10.38,3.35301886792453,85.06,83.6503773584906,16.23,7.95056603773585,2016,"winter",2016-01-10,"Southeast",-76.98998,38.88067
"5096",3280451.38,8.05478624326139,1.06,"conventional",2.68,2.59188679245283,78.16,79.9956603773585,0,1.19452830188679,2016,"winter",2016-01-03,"Southeast",-76.98998,38.88067
"5097",69054.97,4.17779113098039,1.15,"conventional",-10.06,5.70660377358491,91.38,85.628679245283,0.25,0.854150943396226,2016,"winter",2016-12-25,"Spokane",-117.42908,47.65966
"5098",78377.53,4.28264580021191,0.97,"conventional",-12.17,0.839811320754717,89.51,79.811320754717,1.03,4.6922641509434,2016,"winter",2016-12-18,"Spokane",-117.42908,47.65966
"5099",91423.14,4.41192900867881,0.96,"conventional",-3.89,3.66943396226415,97.44,79.6449056603774,4.9,3.38698113207547,2016,"winter",2016-12-11,"Spokane",-117.42908,47.65966
"5100",59510.92,4.05631415585847,1.4,"conventional",-1.17,5.6922641509434,91.4,78.2822641509434,4.21,4.66867924528302,2016,"winter",2016-12-04,"Spokane",-117.42908,47.65966
"5101",49762.2,3.91257839898132,1.49,"conventional",0.56,6.56094339622642,91.49,74.3637735849057,3.03,1.33471698113208,2016,"autumn",2016-11-27,"Spokane",-117.42908,47.65966
"5102",81018.31,4.31030423983747,1.14,"conventional",2.43,5.52679245283019,96.42,64.5588679245283,3.96,2.94358490566038,2016,"autumn",2016-11-20,"Spokane",-117.42908,47.65966
"5103",99460.72,4.48353401687699,1.07,"conventional",5.61,10.0954716981132,97.55,63.9171698113208,5.23,0.592641509433962,2016,"autumn",2016-11-13,"Spokane",-117.42908,47.65966
"5104",61365.68,4.08123137744349,1.48,"conventional",6.49,13.0050943396226,88.36,68.5218867924528,4.89,0.961132075471698,2016,"autumn",2016-11-06,"Spokane",-117.42908,47.65966
"5105",51300.44,3.93685634620772,1.39,"conventional",8.03,16.2015094339623,91.77,77.092641509434,13.1,3.23320754716981,2016,"autumn",2016-10-30,"Spokane",-117.42908,47.65966
"5106",79477.96,4.29427167056071,1.23,"conventional",6.76,13.878679245283,78.47,63.2947169811321,0.04,0.329811320754717,2016,"autumn",2016-10-23,"Spokane",-117.42908,47.65966
"5107",68850.22,4.17534830576817,1.33,"conventional",7.78,18.1518867924528,83.88,76.1398113207547,3.21,4.48339622641509,2016,"autumn",2016-10-16,"Spokane",-117.42908,47.65966
"5108",76241.91,4.25965782776157,1.19,"conventional",10.77,16.0335849056604,87.43,61.9505660377358,19.24,3.72830188679245,2016,"autumn",2016-10-09,"Spokane",-117.42908,47.65966
"5109",131585.32,4.72575536527723,0.87,"conventional",10.22,18.0060377358491,45.42,73.0352830188679,0,1.38811320754717,2016,"autumn",2016-10-02,"Spokane",-117.42908,47.65966
"5110",86853.6,4.36865178737212,1.09,"conventional",14.36,20.5949056603774,47.57,55.8832075471698,0.03,1.3911320754717,2016,"autumn",2016-09-25,"Spokane",-117.42908,47.65966
"5111",74748.35,4.24323410875895,1.05,"conventional",12.62,23.3745283018868,59.85,67.0971698113208,1.05,3.53735849056604,2016,"autumn",2016-09-18,"Spokane",-117.42908,47.65966
"5112",83096.19,4.33150243116163,0.98,"conventional",14.94,21.962641509434,47.46,60.9739622641509,0.28,0.951698113207547,2016,"autumn",2016-09-11,"Spokane",-117.42908,47.65966
"5113",83575.85,4.33632800330212,1.12,"conventional",14.06,21.282641509434,48.73,63.8233962264151,0.04,1.20018867924528,2016,"autumn",2016-09-04,"Spokane",-117.42908,47.65966
"5114",83627.94,4.33685054821497,1.12,"conventional",18.82,24.7818867924528,42.42,65.2666037735849,0,1.52301886792453,2016,"summer",2016-08-28,"Spokane",-117.42908,47.65966
"5115",87249.43,4.37248069077481,1.09,"conventional",22.06,23.5784905660377,31.55,68.7241509433962,0,5.97924528301887,2016,"summer",2016-08-21,"Spokane",-117.42908,47.65966
"5116",83933.43,4.3399092114144,1.14,"conventional",25.34,26.1405660377358,35.35,67.2192452830189,0,5.62924528301887,2016,"summer",2016-08-14,"Spokane",-117.42908,47.65966
"5117",89531.14,4.39425180970423,1.16,"conventional",17.1,24.3954716981132,56.43,61.8462264150943,4.74,1.95849056603774,2016,"summer",2016-08-07,"Spokane",-117.42908,47.65966
"5118",83902.91,4.33960408634349,1.14,"conventional",19.88,25.1898113207547,41.3,67.7116981132075,0,3.78018867924528,2016,"summer",2016-07-31,"Spokane",-117.42908,47.65966
"5119",82617.47,4.32666125499447,1.08,"conventional",22.34,26.8737735849057,39.88,59.9620754716981,0.01,2.6922641509434,2016,"summer",2016-07-24,"Spokane",-117.42908,47.65966
"5120",92386.91,4.42080741954086,0.98,"conventional",18.79,25.0458490566038,53.24,62.5462264150943,0.41,1.57132075471698,2016,"summer",2016-07-17,"Spokane",-117.42908,47.65966
"5121",90750.72,4.4056845382336,1.06,"conventional",14.39,23.5845283018868,63.98,64.5056603773585,0.83,1.66188679245283,2016,"summer",2016-07-10,"Spokane",-117.42908,47.65966
"5122",97365.48,4.46538454691987,1.09,"conventional",19.15,22.5258490566038,50.5,64.6349056603774,0,3.67452830188679,2016,"summer",2016-07-03,"Spokane",-117.42908,47.65966
"5123",90301.82,4.4014925798082,1.02,"conventional",17.99,24.9569811320755,54.55,62.0141509433962,0,1.58320754716981,2016,"summer",2016-06-26,"Spokane",-117.42908,47.65966
"5124",91554.79,4.4131467438469,0.96,"conventional",12.03,23.741320754717,58.76,59.5960377358491,0.04,0.692264150943396,2016,"summer",2016-06-19,"Spokane",-117.42908,47.65966
"5125",93820.2,4.43385817135802,0.99,"conventional",13.95,22.0633962264151,54.64,66.5464150943396,0.07,1.96452830188679,2016,"summer",2016-06-12,"Spokane",-117.42908,47.65966
"5126",125934.24,4.68731808665055,0.87,"conventional",23.13,22.3550943396226,53.42,73.6547169811321,0,6.86811320754717,2016,"summer",2016-06-05,"Spokane",-117.42908,47.65966
"5127",109604.3,4.56681012979685,0.87,"conventional",13.29,21.5288679245283,62.26,72.5811320754717,0.13,2.91509433962264,2016,"spring",2016-05-29,"Spokane",-117.42908,47.65966
"5128",100552.55,4.49285574737,0.89,"conventional",8.99,16.4420754716981,82.05,72.1437735849057,11.57,1.79490566037736,2016,"spring",2016-05-22,"Spokane",-117.42908,47.65966
"5129",111993.65,4.58541282016763,0.85,"conventional",10.17,12.7003773584906,78.23,65.6220754716981,3.23,0.848679245283019,2016,"spring",2016-05-15,"Spokane",-117.42908,47.65966
"5130",127403.24,4.69745690206044,0.84,"conventional",14.65,15.3162264150943,61.13,69.2816981132076,0.24,0.825283018867925,2016,"spring",2016-05-08,"Spokane",-117.42908,47.65966
"5131",116347.79,4.61841266513031,0.86,"conventional",12.43,15.2533962264151,63.06,78.7618867924528,0,6.81396226415094,2016,"spring",2016-05-01,"Spokane",-117.42908,47.65966
"5132",95660.52,4.45035449842884,0.95,"conventional",8.06,13.9688679245283,76.09,66.0033962264151,0.96,0.876981132075472,2016,"spring",2016-04-24,"Spokane",-117.42908,47.65966
"5133",131734.46,4.72674951043954,0.82,"conventional",11.62,14.9616981132075,59.64,63.1781132075472,0,1.27452830188679,2016,"spring",2016-04-17,"Spokane",-117.42908,47.65966
"5134",103998.99,4.52169434552564,0.96,"conventional",11.3,9.0388679245283,58.45,71.3750943396226,0,1.83169811320755,2016,"spring",2016-04-10,"Spokane",-117.42908,47.65966
"5135",98398.44,4.47437576068879,0.92,"conventional",9.76,9.12905660377358,69.66,62.6947169811321,0.19,1.26622641509434,2016,"spring",2016-04-03,"Spokane",-117.42908,47.65966
"5136",110616.23,4.57473280445067,0.81,"conventional",3.1,11.651320754717,84.33,81.2703773584906,9.58,5.21867924528302,2016,"spring",2016-03-27,"Spokane",-117.42908,47.65966
"5137",83457.56,4.3351402784563,1.02,"conventional",7.3,6.68301886792453,77.99,70.6945283018868,4.71,1.82622641509434,2016,"spring",2016-03-20,"Spokane",-117.42908,47.65966
"5138",94531.04,4.4402642570839,0.93,"conventional",2.4,12.4624528301887,89.99,83.4890566037736,6.08,7.07641509433962,2016,"spring",2016-03-13,"Spokane",-117.42908,47.65966
"5139",101869.42,4.50397836532977,0.91,"conventional",5.58,7.24377358490566,86.36,74.707358490566,11.53,2.54094339622642,2016,"spring",2016-03-06,"Spokane",-117.42908,47.65966
"5140",92596.44,4.42272660858573,0.95,"conventional",4.22,9.24811320754717,86.38,76.7766037735849,1.51,0.887547169811321,2016,"winter",2016-02-28,"Spokane",-117.42908,47.65966
"5141",112075.27,4.58604195525718,0.82,"conventional",-0.35,9.08528301886792,83.4,82.9854716981132,0.26,1.87792452830189,2016,"winter",2016-02-21,"Spokane",-117.42908,47.65966
"5142",81626.44,4.31655845581437,0.95,"conventional",2.85,-0.508679245283019,98.72,71.6975471698113,5.66,1.90018867924528,2016,"winter",2016-02-14,"Spokane",-117.42908,47.65966
"5143",154732.54,4.86911840970022,0.74,"conventional",-1.01,4.67547169811321,90.3,75.2145283018868,0.1,0.43377358490566,2016,"winter",2016-02-07,"Spokane",-117.42908,47.65966
"5144",88040.94,4.38009038906356,1,"conventional",-2.51,7.65245283018868,90.37,88.7871698113208,1.02,1.66849056603774,2016,"winter",2016-01-31,"Spokane",-117.42908,47.65966
"5145",89537.48,4.39431160437517,0.97,"conventional",-0.49,-0.0839622641509433,96.34,81.6724528301887,0.84,0.203584905660377,2016,"winter",2016-01-24,"Spokane",-117.42908,47.65966
"5146",100754.26,4.49456791268047,0.98,"conventional",0,1.13830188679245,98.67,80.268679245283,7.27,4.53622641509434,2016,"winter",2016-01-17,"Spokane",-117.42908,47.65966
"5147",111604.85,4.58241023459463,0.88,"conventional",-6.02,3.35301886792453,92.52,83.6503773584906,0.11,7.95056603773585,2016,"winter",2016-01-10,"Spokane",-117.42908,47.65966
"5148",113049.35,4.5935186045635,0.9,"conventional",-10.85,2.59188679245283,98.13,79.9956603773585,1.57,1.19452830188679,2016,"winter",2016-01-03,"Spokane",-117.42908,47.65966
"5149",132034.47,4.72874626818391,1.02,"conventional",6.36,5.70660377358491,100,85.628679245283,3.35,0.854150943396226,2016,"winter",2016-12-25,"StLouis",-90.19789,38.62727
"5150",137885.02,4.76689102034317,0.97,"conventional",-12.66,0.839811320754717,53.67,79.811320754717,0.07,4.6922641509434,2016,"winter",2016-12-18,"StLouis",-90.19789,38.62727
"5151",117572.64,4.62749538086585,1.11,"conventional",2.02,3.66943396226415,78.8,79.6449056603774,0.99,3.38698113207547,2016,"winter",2016-12-11,"StLouis",-90.19789,38.62727
"5152",118176.43,4.63194141199116,1.1,"conventional",1.4,5.6922641509434,94.18,78.2822641509434,6.86,4.66867924528302,2016,"winter",2016-12-04,"StLouis",-90.19789,38.62727
"5153",100424.14,4.49176415991384,1.16,"conventional",4.44,6.56094339622642,85.48,74.3637735849057,2.46,1.33471698113208,2016,"autumn",2016-11-27,"StLouis",-90.19789,38.62727
"5154",99930.79,4.48755857299365,1.29,"conventional",-0.08,5.52679245283019,62.93,64.5588679245283,0,2.94358490566038,2016,"autumn",2016-11-20,"StLouis",-90.19789,38.62727
"5155",128094.25,4.70218980963758,1.34,"conventional",5.57,10.0954716981132,66.28,63.9171698113208,0,0.592641509433962,2016,"autumn",2016-11-13,"StLouis",-90.19789,38.62727
"5156",139697.75,4.77841429481212,1.25,"conventional",10.93,13.0050943396226,69.24,68.5218867924528,0,0.961132075471698,2016,"autumn",2016-11-06,"StLouis",-90.19789,38.62727
"5157",128966.42,4.70813083296497,1.01,"conventional",17.05,16.2015094339623,79.53,77.092641509434,0.01,3.23320754716981,2016,"autumn",2016-10-30,"StLouis",-90.19789,38.62727
"5158",184407,5.02698263117395,0.95,"conventional",15.39,13.878679245283,75.49,63.2947169811321,0,0.329811320754717,2016,"autumn",2016-10-23,"StLouis",-90.19789,38.62727
"5159",124201.08,4.6752182963971,1.29,"conventional",22.33,18.1518867924528,76.15,76.1398113207547,0.44,4.48339622641509,2016,"autumn",2016-10-16,"StLouis",-90.19789,38.62727
"5160",125599.65,4.68499392099311,1.3,"conventional",15.77,16.0335849056604,61.31,61.9505660377358,0,3.72830188679245,2016,"autumn",2016-10-09,"StLouis",-90.19789,38.62727
"5161",140030.37,4.78051408924814,1.16,"conventional",17.73,18.0060377358491,81.1,73.0352830188679,0.17,1.38811320754717,2016,"autumn",2016-10-02,"StLouis",-90.19789,38.62727
"5162",165887.64,4.93142333291925,1.06,"conventional",24.04,20.5949056603774,77.98,55.8832075471698,2.23,1.3911320754717,2016,"autumn",2016-09-25,"StLouis",-90.19789,38.62727
"5163",147517.96,4.82663278324033,1.17,"conventional",21.32,23.3745283018868,73.76,67.0971698113208,0.01,3.53735849056604,2016,"autumn",2016-09-18,"StLouis",-90.19789,38.62727
"5164",182676.07,5.01842634901513,1.05,"conventional",18.06,21.962641509434,69.97,60.9739622641509,0,0.951698113207547,2016,"autumn",2016-09-11,"StLouis",-90.19789,38.62727
"5165",151456.08,4.85004977217338,1.16,"conventional",22.38,21.282641509434,76.24,63.8233962264151,0,1.20018867924528,2016,"autumn",2016-09-04,"StLouis",-90.19789,38.62727
"5166",133188.79,4.73639111657674,1.15,"conventional",26.63,24.7818867924528,81.24,65.2666037735849,1.27,1.52301886792453,2016,"summer",2016-08-28,"StLouis",-90.19789,38.62727
"5167",184060.51,5.02527567529717,1.03,"conventional",20.61,23.5784905660377,71.76,68.7241509433962,0,5.97924528301887,2016,"summer",2016-08-21,"StLouis",-90.19789,38.62727
"5168",230729.63,5.23269542701591,0.91,"conventional",21.84,26.1405660377358,88.94,67.2192452830189,36.99,5.62924528301887,2016,"summer",2016-08-14,"StLouis",-90.19789,38.62727
"5169",268010.32,5.3727770582934,0.85,"conventional",23.39,24.3954716981132,74.33,61.8462264150943,0.03,1.95849056603774,2016,"summer",2016-08-07,"StLouis",-90.19789,38.62727
"5170",214273.18,5.16426176142333,1.03,"conventional",26.09,25.1898113207547,72.07,67.7116981132075,5.66,3.78018867924528,2016,"summer",2016-07-31,"StLouis",-90.19789,38.62727
"5171",255732.97,5.32869551380021,0.94,"conventional",28.87,26.8737735849057,80.51,59.9620754716981,14.56,2.6922641509434,2016,"summer",2016-07-24,"StLouis",-90.19789,38.62727
"5172",261737.36,5.35048662667883,0.88,"conventional",26.89,25.0458490566038,79.41,62.5462264150943,1.65,1.57132075471698,2016,"summer",2016-07-17,"StLouis",-90.19789,38.62727
"5173",314847.96,5.52577322592754,0.74,"conventional",25.18,23.5845283018868,79.55,64.5056603773585,0.89,1.66188679245283,2016,"summer",2016-07-10,"StLouis",-90.19789,38.62727
